country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
Austria,Europe,Vienna,Individual,25–34,Unknown,498
Austria,Europe,Vienna,Education,55+,Android,499
Austria,Europe,Vienna,Education,35–44,Unknown,500
Austria,Europe,Vienna,Business,35–44,Other,501
Austria,Europe,Vienna,Education,35–44,iOS 17,502
Austria,Europe,Vienna,Individual,35–44,Android,503
Austria,Europe,Vienna,Individual,45–54,iOS 16,504
Austria,Europe,Vienna,Government,45–54,Unknown,505
Austria,Europe,Vienna,Individual,25–34,Other,506
Austria,Europe,Villach,Individual,25–34,Other,507
Austria,Europe,Villach,Education,45–54,Unknown,508
Austria,Europe,Villach,Education,18–24,New User,509
Austria,Europe,Villach,Education,55+,iOS 16,510
Austria,Europe,Villach,Individual,25–34,Unknown,511
Austria,Europe,Villach,Government,25–34,iOS 17,512
Austria,Europe,Villach,Education,18–24,Unknown,513
Austria,Europe,Villach,Individual,18–24,New User,514
Austria,Europe,Villach,Government,35–44,Unknown,515
Austria,Europe,Villach,Education,18–24,iOS 16,516
Austria,Europe,Villach,Business,25–34,Unknown,517
Austria,Europe,Villach,Business,55+,Unknown,518
Austria,Europe,Villach,Individual,35–44,Unknown,519
Austria,Europe,Villach,Government,18–24,Other,520
Austria,Europe,Villach,Business,25–34,Other,521
Austria,Europe,Villach,Individual,18–24,iOS 17,522
Austria,Europe,Villach,Business,45–54,Unknown,523
Austria,Europe,Villach,Government,45–54,iOS 15,524
Austria,Europe,Wels,Individual,45–54,Unknown,525
Austria,Europe,Wels,Business,35–44,Unknown,526
Austria,Europe,Wels,Individual,18–24,Unknown,527
Austria,Europe,Wels,Government,55+,Unknown,528
Austria,Europe,Wels,Individual,18–24,iOS 16,529
Austria,Europe,Wels,Government,18–24,Other,530
Austria,Europe,Wels,Individual,25–34,Other,531
Austria,Europe,Wels,Education,35–44,Other,532
Austria,Europe,Wels,Business,55+,Unknown,533
Austria,Europe,Wels,Education,18–24,Unknown,534
Austria,Europe,Wels,Education,55+,Unknown,535
Austria,Europe,Wels,Government,18–24,iOS 16,536
Austria,Europe,Wels,Individual,45–54,New User,537
Austria,Europe,Wels,Business,25–34,New User,538
Austria,Europe,Wels,Government,35–44,Unknown,539
Austria,Europe,Wels,Individual,45–54,iOS 17,540
Austria,Europe,Wels,Education,18–24,New User,541
Austria,Europe,Wels,Business,18–24,Unknown,542
Austria,Europe,Wels,Business,45–54,Unknown,543
Austria,Europe,Wels,Individual,25–34,Unknown,544
Austria,Europe,Wels,Individual,55+,Unknown,545
Austria,Europe,Wels,Government,18–24,Unknown,546
Austria,Europe,Wels,Government,45–54,Unknown,547
Bangladesh,Asia,Chittagong,Education,55+,Android,548
Bangladesh,Asia,Chittagong,Business,55+,Unknown,549
Bangladesh,Asia,Chittagong,Government,25–34,Unknown,550
Bangladesh,Asia,Chittagong,Business,45–54,Other,551
Bangladesh,Asia,Chittagong,Business,35–44,Unknown,552
Bangladesh,Asia,Chittagong,Individual,55+,Android,553
Bangladesh,Asia,Chittagong,Business,18–24,Unknown,554
Bangladesh,Asia,Chittagong,Government,18–24,Unknown,555
Bangladesh,Asia,Chittagong,Individual,25–34,iOS 16,556
Bangladesh,Asia,Chittagong,Government,55+,Unknown,557
Bangladesh,Asia,Chittagong,Individual,35–44,iOS 17,558
Bangladesh,Asia,Chittagong,Education,45–54,Android,559
Bangladesh,Asia,Chittagong,Education,25–34,Unknown,560
Bangladesh,Asia,Chittagong,Education,55+,Unknown,561
Bangladesh,Asia,Chittagong,Education,45–54,Unknown,562
Bangladesh,Asia,Chittagong,Individual,55+,Unknown,563
Bangladesh,Asia,Chittagong,Business,25–34,Unknown,564
Bangladesh,Asia,Chittagong,Individual,18–24,iOS 16,565
Bangladesh,Asia,Chittagong,Business,35–44,iOS 16,566
Bangladesh,Asia,Chittagong,Education,18–24,Unknown,567
Bangladesh,Asia,Chittagong,Education,35–44,Unknown,568
Bangladesh,Asia,Chittagong,Government,45–54,Unknown,569
Bangladesh,Asia,Comilla,Business,25–34,Unknown,570
Bangladesh,Asia,Comilla,Government,18–24,Unknown,571
Bangladesh,Asia,Comilla,Business,18–24,Unknown,572
Bangladesh,Asia,Comilla,Business,55+,iOS 15,573
Bangladesh,Asia,Comilla,Government,45–54,iOS 17,574
Bangladesh,Asia,Comilla,Education,25–34,Unknown,575
Bangladesh,Asia,Comilla,Education,45–54,Unknown,576
Bangladesh,Asia,Comilla,Government,25–34,Unknown,577
Bangladesh,Asia,Comilla,Government,35–44,Unknown,578
Bangladesh,Asia,Comilla,Individual,45–54,Unknown,579
Bangladesh,Asia,Comilla,Government,55+,Unknown,580
Bangladesh,Asia,Comilla,Education,45–54,Other,581
Bangladesh,Asia,Comilla,Education,18–24,Unknown,582
Bangladesh,Asia,Comilla,Government,45–54,Unknown,583
Bangladesh,Asia,Comilla,Government,55+,iOS 17,584
Bangladesh,Asia,Comilla,Government,18–24,Android,585
Bangladesh,Asia,Comilla,Education,55+,Unknown,586
Bangladesh,Asia,Comilla,Education,35–44,Unknown,587
Bangladesh,Asia,Comilla,Business,25–34,iOS 15,588
Bangladesh,Asia,Comilla,Education,35–44,Other,589
Bangladesh,Asia,Comilla,Individual,45–54,iOS 15,590
Bangladesh,Asia,Comilla,Business,45–54,Unknown,591
Bangladesh,Asia,Dhaka,Education,18–24,Other,592
Bangladesh,Asia,Dhaka,Education,35–44,iOS 16,593
Bangladesh,Asia,Dhaka,Individual,55+,Unknown,594
Bangladesh,Asia,Dhaka,Business,55+,Android,595
Bangladesh,Asia,Dhaka,Business,55+,Unknown,596
Bangladesh,Asia,Dhaka,Business,45–54,Unknown,597
Bangladesh,Asia,Dhaka,Government,25–34,Unknown,598
Bangladesh,Asia,Dhaka,Government,55+,iOS 16,599
Bangladesh,Asia,Dhaka,Education,55+,New User,600
Bangladesh,Asia,Dhaka,Education,45–54,Other,601
Bangladesh,Asia,Dhaka,Individual,25–34,Unknown,602
Bangladesh,Asia,Dhaka,Government,45–54,Other,603
Bangladesh,Asia,Dhaka,Business,35–44,iOS 17,604
Bangladesh,Asia,Dhaka,Individual,45–54,Unknown,605
Bangladesh,Asia,Dhaka,Business,55+,Other,606
Bangladesh,Asia,Dhaka,Government,18–24,Unknown,607
Bangladesh,Asia,Dhaka,Individual,18–24,Unknown,608
Bangladesh,Asia,Dhaka,Business,35–44,Unknown,609
Bangladesh,Asia,Dhaka,Education,45–54,Unknown,610
Bangladesh,Asia,Dhaka,Education,35–44,Unknown,611
Bangladesh,Asia,Dhaka,Education,18–24,Unknown,612
Bangladesh,Asia,Dhaka,Government,45–54,Unknown,613
Bangladesh,Asia,Dhaka,Business,25–34,Unknown,614
Bangladesh,Asia,Dhaka,Business,45–54,iOS 15,615
Bangladesh,Asia,Dhaka,Government,35–44,Unknown,616
Bangladesh,Asia,Khulna,Government,18–24,Unknown,617
Bangladesh,Asia,Khulna,Individual,45–54,Unknown,618
Bangladesh,Asia,Khulna,Business,25–34,iOS 15,619
Bangladesh,Asia,Khulna,Individual,25–34,Unknown,620
Bangladesh,Asia,Khulna,Business,35–44,iOS 17,621
Bangladesh,Asia,Khulna,Individual,18–24,Unknown,622
Bangladesh,Asia,Khulna,Government,35–44,Other,623
Bangladesh,Asia,Khulna,Education,35–44,Unknown,624
Bangladesh,Asia,Khulna,Business,35–44,Other,625
Bangladesh,Asia,Khulna,Education,18–24,Other,626
Bangladesh,Asia,Khulna,Business,18–24,Unknown,627
Bangladesh,Asia,Khulna,Government,25–34,Unknown,628
Bangladesh,Asia,Khulna,Government,25–34,iOS 16,629
Bangladesh,Asia,Khulna,Business,55+,Unknown,630
Bangladesh,Asia,Mymensingh,Education,55+,New User,631
Bangladesh,Asia,Mymensingh,Education,18–24,Unknown,632
Bangladesh,Asia,Mymensingh,Education,35–44,iOS 15,633
Bangladesh,Asia,Mymensingh,Education,18–24,iOS 17,634
Bangladesh,Asia,Mymensingh,Individual,18–24,Unknown,635
Bangladesh,Asia,Mymensingh,Individual,35–44,Unknown,636
Bangladesh,Asia,Mymensingh,Government,35–44,Unknown,637
Bangladesh,Asia,Mymensingh,Individual,25–34,Unknown,638
Bangladesh,Asia,Mymensingh,Government,45–54,Unknown,639
Bangladesh,Asia,Mymensingh,Business,45–54,Unknown,640
Bangladesh,Asia,Mymensingh,Government,55+,Other,641
Bangladesh,Asia,Mymensingh,Government,18–24,Android,642
Bangladesh,Asia,Mymensingh,Business,35–44,Unknown,643
Bangladesh,Asia,Mymensingh,Government,18–24,Unknown,644
Bangladesh,Asia,Mymensingh,Business,55+,iOS 17,645
Bangladesh,Asia,Mymensingh,Education,35–44,Unknown,646
Bangladesh,Asia,Mymensingh,Government,55+,Unknown,647
Bangladesh,Asia,Mymensingh,Education,25–34,Unknown,648
Bangladesh,Asia,Mymensingh,Individual,45–54,New User,649
Bangladesh,Asia,Mymensingh,Business,18–24,Android,650
Bangladesh,Asia,Mymensingh,Education,35–44,iOS 17,651
Bangladesh,Asia,Mymensingh,Individual,55+,Unknown,652
Bangladesh,Asia,Mymensingh,Government,25–34,Unknown,653
Bangladesh,Asia,Mymensingh,Business,55+,Unknown,654
Bangladesh,Asia,Mymensingh,Individual,55+,iOS 16,655
Bangladesh,Asia,Narayanganj,Individual,55+,Unknown,656
Bangladesh,Asia,Narayanganj,Individual,18–24,Other,657
Bangladesh,Asia,Narayanganj,Individual,35–44,Other,658
Bangladesh,Asia,Narayanganj,Business,35–44,Unknown,659
Bangladesh,Asia,Narayanganj,Education,35–44,Unknown,660
Bangladesh,Asia,Narayanganj,Individual,25–34,Other,661
Bangladesh,Asia,Narayanganj,Government,55+,Other,662
Bangladesh,Asia,Narayanganj,Individual,18–24,Unknown,663
Bangladesh,Asia,Narayanganj,Government,18–24,iOS 16,664
Bangladesh,Asia,Narayanganj,Business,18–24,Unknown,665
Bangladesh,Asia,Narayanganj,Individual,45–54,iOS 15,666
Bangladesh,Asia,Narayanganj,Government,45–54,iOS 15,667
Bangladesh,Asia,Narayanganj,Individual,55+,iOS 17,668
Bangladesh,Asia,Narayanganj,Government,55+,Unknown,669
Bangladesh,Asia,Narayanganj,Government,18–24,Unknown,670
Bangladesh,Asia,Narayanganj,Education,55+,iOS 15,671
Bangladesh,Asia,Narayanganj,Education,35–44,New User,672
Bangladesh,Asia,Narayanganj,Individual,25–34,Unknown,673
Bangladesh,Asia,Narayanganj,Government,25–34,Unknown,674
Bangladesh,Asia,Narayanganj,Education,55+,iOS 16,675
Bangladesh,Asia,Narayanganj,Government,18–24,Android,676
Bangladesh,Asia,Narayanganj,Government,35–44,iOS 17,677
Bangladesh,Asia,Narayanganj,Business,25–34,Other,678
Bangladesh,Asia,Rajshahi,Individual,55+,Unknown,679
Bangladesh,Asia,Rajshahi,Business,55+,Unknown,680
Bangladesh,Asia,Rajshahi,Business,18–24,Unknown,681
Bangladesh,Asia,Rajshahi,Government,35–44,Unknown,682
Bangladesh,Asia,Rajshahi,Government,55+,Unknown,683
Bangladesh,Asia,Rajshahi,Business,18–24,Android,684
Bangladesh,Asia,Rajshahi,Education,35–44,Unknown,685
Bangladesh,Asia,Rajshahi,Individual,35–44,Unknown,686
Bangladesh,Asia,Rajshahi,Education,45–54,Unknown,687
Bangladesh,Asia,Rajshahi,Business,45–54,Unknown,688
Bangladesh,Asia,Rajshahi,Individual,45–54,Unknown,689
Bangladesh,Asia,Rajshahi,Business,35–44,iOS 15,690
Bangladesh,Asia,Rajshahi,Individual,25–34,Unknown,691
Bangladesh,Asia,Rajshahi,Education,18–24,Unknown,692
Bangladesh,Asia,Rajshahi,Individual,18–24,Other,693
Bangladesh,Asia,Rajshahi,Education,25–34,Unknown,694
Bangladesh,Asia,Rajshahi,Business,35–44,Unknown,695
Bangladesh,Asia,Rajshahi,Education,55+,Unknown,696
Bangladesh,Asia,Rajshahi,Individual,35–44,iOS 16,697
Bangladesh,Asia,Rajshahi,Business,25–34,iOS 17,698
Bangladesh,Asia,Rajshahi,Education,45–54,iOS 17,699
Bangladesh,Asia,Sylhet,Individual,55+,Unknown,700
Bangladesh,Asia,Sylhet,Individual,25–34,iOS 15,701
Bangladesh,Asia,Sylhet,Individual,45–54,Unknown,702
Bangladesh,Asia,Sylhet,Government,18–24,Unknown,703
Bangladesh,Asia,Sylhet,Education,35–44,Unknown,704
Bangladesh,Asia,Sylhet,Government,55+,Unknown,705
Bangladesh,Asia,Sylhet,Education,18–24,Unknown,706
Bangladesh,Asia,Sylhet,Government,25–34,Unknown,707
Bangladesh,Asia,Sylhet,Business,35–44,Unknown,708
Bangladesh,Asia,Sylhet,Individual,45–54,iOS 16,709
Bangladesh,Asia,Sylhet,Business,45–54,Unknown,710
Bangladesh,Asia,Sylhet,Individual,35–44,Unknown,711
Bangladesh,Asia,Sylhet,Business,45–54,New User,712
Bangladesh,Asia,Sylhet,Individual,25–34,iOS 17,713
Bangladesh,Asia,Sylhet,Government,25–34,Android,714
Belgium,Europe,Aalst,Education,25–34,Unknown,715
Belgium,Europe,Aalst,Education,45–54,iOS 16,716
Belgium,Europe,Aalst,Government,35–44,Unknown,717
Belgium,Europe,Aalst,Business,25–34,Unknown,718
Belgium,Europe,Aalst,Individual,18–24,Unknown,719
Belgium,Europe,Aalst,Individual,45–54,Unknown,720
Belgium,Europe,Aalst,Business,35–44,Unknown,721
Belgium,Europe,Aalst,Education,18–24,Unknown,722
Belgium,Europe,Aalst,Business,55+,Unknown,723
Belgium,Europe,Aalst,Education,45–54,iOS 17,724
Belgium,Europe,Aalst,Business,35–44,Android,725
Belgium,Europe,Aalst,Government,25–34,Unknown,726
Belgium,Europe,Aalst,Individual,35–44,Unknown,727
Belgium,Europe,Aalst,Business,18–24,Unknown,728
Belgium,Europe,Aalst,Education,35–44,iOS 16,729
Belgium,Europe,Antwerp,Individual,35–44,Unknown,730
Belgium,Europe,Antwerp,Education,55+,Unknown,731
Belgium,Europe,Antwerp,Government,18–24,Unknown,732
Belgium,Europe,Antwerp,Government,25–34,Android,733
Belgium,Europe,Antwerp,Education,18–24,Unknown,734
Belgium,Europe,Antwerp,Individual,18–24,Unknown,735
Belgium,Europe,Antwerp,Government,18–24,Android,736
Belgium,Europe,Antwerp,Business,18–24,Android,737
Belgium,Europe,Antwerp,Individual,25–34,Unknown,738
Belgium,Europe,Antwerp,Business,35–44,Unknown,739
Belgium,Europe,Antwerp,Government,35–44,Unknown,740
Belgium,Europe,Antwerp,Government,55+,iOS 16,741
Belgium,Europe,Antwerp,Education,35–44,Unknown,742
Belgium,Europe,Antwerp,Government,45–54,Unknown,743
Belgium,Europe,Antwerp,Individual,55+,Unknown,744
Belgium,Europe,Antwerp,Education,25–34,Unknown,745
Belgium,Europe,Antwerp,Individual,18–24,New User,746
Belgium,Europe,Antwerp,Business,18–24,Unknown,747
Belgium,Europe,Antwerp,Individual,25–34,Android,748
Belgium,Europe,Antwerp,Business,25–34,New User,749
Belgium,Europe,Antwerp,Business,55+,Unknown,750
Belgium,Europe,Bruges,Business,55+,Unknown,751
Belgium,Europe,Bruges,Individual,45–54,Other,752
Belgium,Europe,Bruges,Government,18–24,Unknown,753
Belgium,Europe,Bruges,Business,25–34,Unknown,754
Belgium,Europe,Bruges,Individual,45–54,Unknown,755
Belgium,Europe,Bruges,Education,35–44,Unknown,756
Belgium,Europe,Bruges,Government,25–34,Unknown,757
Belgium,Europe,Bruges,Individual,25–34,Unknown,758
Belgium,Europe,Bruges,Business,45–54,Unknown,759
Belgium,Europe,Bruges,Education,45–54,Unknown,760
Belgium,Europe,Bruges,Individual,55+,Unknown,761
Belgium,Europe,Bruges,Government,55+,Unknown,762
Belgium,Europe,Bruges,Education,35–44,Android,763
Belgium,Europe,Bruges,Education,55+,Unknown,764
Belgium,Europe,Bruges,Business,25–34,New User,765
Belgium,Europe,Bruges,Individual,35–44,iOS 17,766
Belgium,Europe,Bruges,Education,45–54,New User,767
Belgium,Europe,Bruges,Individual,18–24,Unknown,768
Belgium,Europe,Brussels,Individual,25–34,Unknown,769
Belgium,Europe,Brussels,Education,45–54,Unknown,770
Belgium,Europe,Brussels,Business,55+,Unknown,771
Belgium,Europe,Brussels,Business,55+,New User,772
Belgium,Europe,Brussels,Individual,18–24,Unknown,773
Belgium,Europe,Brussels,Business,18–24,Other,774
Belgium,Europe,Brussels,Government,45–54,Unknown,775
Belgium,Europe,Brussels,Business,18–24,Android,776
Belgium,Europe,Brussels,Government,35–44,New User,777
Belgium,Europe,Brussels,Government,25–34,iOS 17,778
Belgium,Europe,Brussels,Government,55+,Unknown,779
Belgium,Europe,Brussels,Business,35–44,iOS 17,780
Belgium,Europe,Brussels,Education,35–44,New User,781
Belgium,Europe,Ghent,Education,25–34,Unknown,782
Belgium,Europe,Ghent,Individual,45–54,iOS 15,783
Belgium,Europe,Ghent,Government,25–34,Unknown,784
Belgium,Europe,Ghent,Education,35–44,Unknown,785
Belgium,Europe,Ghent,Business,25–34,Unknown,786
Belgium,Europe,Ghent,Business,45–54,Unknown,787
Belgium,Europe,Ghent,Business,35–44,Android,788
Belgium,Europe,Ghent,Business,18–24,iOS 17,789
Belgium,Europe,Ghent,Business,55+,Unknown,790
Belgium,Europe,Ghent,Business,35–44,Unknown,791
Belgium,Europe,Ghent,Government,18–24,Unknown,792
Belgium,Europe,Ghent,Education,55+,Unknown,793
Belgium,Europe,Ghent,Business,18–24,Android,794
Belgium,Europe,Ghent,Government,45–54,iOS 16,795
Belgium,Europe,Ghent,Education,45–54,Unknown,796
Belgium,Europe,Ghent,Government,45–54,Unknown,797
Belgium,Europe,Leuven,Education,25–34,Unknown,798
Belgium,Europe,Leuven,Education,25–34,iOS 17,799
Belgium,Europe,Leuven,Individual,45–54,iOS 15,800
Belgium,Europe,Leuven,Government,25–34,iOS 17,801
Belgium,Europe,Leuven,Education,18–24,iOS 17,802
Belgium,Europe,Leuven,Business,18–24,iOS 17,803
Belgium,Europe,Leuven,Education,45–54,Unknown,804
Belgium,Europe,Leuven,Education,25–34,New User,805
Belgium,Europe,Leuven,Individual,35–44,Unknown,806
Belgium,Europe,Leuven,Individual,55+,Unknown,807
