sale_id,sale_date,month,season,year,customer_id,product_id,units_sold,revenue_usd,discount_level,discount_amount,discount_pct,customer_rating,return_status
APPL-00000258,2024-08-27,August,Summer,2024,184,198,2,890.94,Low,9.089999999999977,2,5.0,Kept
APPL-00000259,2024-09-19,September,Summer,2024,173,189,1,572.0,Low,11.66999999999996,2,4.4,Kept
APPL-00000260,2024-10-06,October,Fall,2024,185,199,6,5739.66,Low,29.590000000000032,3,,Kept
APPL-00000261,2024-11-09,November,Fall,2024,186,200,1,984.4,High,173.7199999999999,15,4.5,Kept
APPL-00000262,2022-01-07,January,Winter,2022,187,65,4,408.52,Low,3.160000000000011,3,,Kept
APPL-00000263,2022-01-25,January,Winter,2022,188,33,1,38.13,No Discount,0.0,0,4.6,Kept
APPL-00000264,2022-03-06,March,Winter,2022,189,201,1,861.39,No Discount,0.0,0,3.6,Kept
APPL-00000265,2022-04-18,April,Spring,2022,190,78,1,36.99,No Discount,0.0,0,,Exchanged
APPL-00000266,2022-06-05,June,Spring,2022,191,202,1,6395.95,Low,197.8100000000004,3,,Returned
APPL-00000267,2022-07-27,July,Summer,2022,192,203,2,1425.82,Medium,53.66000000000008,7,4.0,Kept
APPL-00000268,2022-11-03,November,Fall,2022,193,204,1,624.49,No Discount,0.0,0,,Returned
APPL-00000269,2023-01-28,January,Winter,2023,194,205,4,3348.28,Low,25.889999999999983,3,4.7,Kept
APPL-00000270,2023-02-10,February,Winter,2023,195,206,2,681.02,High,60.09000000000003,15,3.1,Kept
APPL-00000271,2023-03-18,March,Winter,2023,196,207,1,963.42,Low,19.66000000000008,2,4.3,Kept
APPL-00000272,2023-04-28,April,Spring,2023,197,208,2,1852.74,Low,18.909999999999968,2,,Kept
APPL-00000273,2023-06-02,June,Spring,2023,190,209,2,1254.32,No Discount,0.0,0,4.1,Kept
APPL-00000274,2023-07-17,July,Summer,2023,198,97,4,3657.12,No Discount,0.0,0,,Kept
APPL-00000275,2023-09-20,September,Summer,2023,199,210,1,889.81,No Discount,0.0,0,,Returned
APPL-00000276,2023-10-19,October,Fall,2023,187,18,1,121.9,No Discount,0.0,0,4.7,Kept
APPL-00000277,2023-12-08,December,Fall,2023,192,149,3,250.05,Medium,9.260000000000003,10,3.5,Returned
APPL-00000278,2024-05-03,May,Spring,2024,193,76,5,494.95,Medium,7.450000000000003,7,,Kept
APPL-00000279,2024-05-09,May,Spring,2024,193,96,1,350.69,Medium,26.399999999999977,7,3.5,Exchanged
APPL-00000280,2024-07-01,July,Summer,2024,200,61,1,567.28,No Discount,0.0,0,4.9,Kept
APPL-00000281,2024-07-01,July,Summer,2024,201,211,2,881.6,Low,23.19999999999999,5,4.1,Kept
APPL-00000282,2024-08-06,August,Summer,2024,202,212,1,1146.02,Medium,86.25999999999999,7,,Kept
APPL-00000283,2024-08-29,August,Summer,2024,191,213,1,2477.97,Medium,186.51000000000025,7,3.5,Kept
APPL-00000284,2024-10-09,October,Fall,2024,203,18,1,125.8,No Discount,0.0,0,,Kept
APPL-00000285,2022-02-26,February,Winter,2022,204,131,1,73.6,Low,3.870000000000005,5,3.4,Exchanged
APPL-00000286,2022-03-31,March,Spring,2022,205,130,2,586.04,No Discount,0.0,0,4.4,Returned
APPL-00000287,2022-04-15,April,Spring,2022,206,44,2,253.7,Low,2.5900000000000034,2,3.5,Exchanged
APPL-00000288,2022-06-18,June,Spring,2022,207,214,7,4515.77,No Discount,0.0,0,,Kept
APPL-00000289,2022-07-29,July,Summer,2022,208,38,2,248.64,No Discount,0.0,0,3.8,Kept
APPL-00000290,2022-08-08,August,Summer,2022,209,215,1,862.03,No Discount,0.0,0,4.5,Kept
APPL-00000291,2022-10-21,October,Fall,2022,210,28,3,84.9,No Discount,0.0,0,4.6,Kept
APPL-00000292,2022-10-25,October,Fall,2022,211,216,2,489.14,Medium,18.410000000000025,7,3.1,Kept
APPL-00000293,2022-11-17,November,Fall,2022,208,217,5,5816.05,No Discount,0.0,0,3.7,Kept
APPL-00000294,2023-03-17,March,Winter,2023,212,173,2,1122.86,No Discount,0.0,0,4.3,Kept
APPL-00000295,2023-04-14,April,Spring,2023,213,218,2,1656.7,Low,43.60000000000002,5,5.0,Kept
APPL-00000296,2023-05-10,May,Spring,2023,211,186,3,334.02,Medium,12.36999999999999,10,4.7,Kept
APPL-00000297,2023-06-27,June,Summer,2023,214,30,4,959.32,No Discount,0.0,0,4.3,Kept
APPL-00000298,2023-07-04,July,Summer,2023,215,116,6,483.48,Low,2.489999999999995,3,3.9,Kept
APPL-00000299,2023-07-23,July,Summer,2023,216,82,1,125.81,No Discount,0.0,0,4.6,Kept
APPL-00000300,2023-08-16,August,Summer,2023,217,186,8,1022.32,No Discount,0.0,0,4.1,Kept
APPL-00000301,2023-10-21,October,Fall,2023,218,101,1,134.62,No Discount,0.0,0,3.4,Kept
APPL-00000302,2023-11-08,November,Fall,2023,219,219,1,687.96,No Discount,0.0,0,3.1,Kept
APPL-00000303,2023-11-12,November,Fall,2023,214,73,3,1213.56,Low,12.509999999999993,3,4.7,Kept
APPL-00000304,2024-04-18,April,Spring,2024,214,220,2,1847.24,Medium,102.63,10,3.7,Kept
APPL-00000305,2024-06-16,June,Spring,2024,220,221,1,832.09,No Discount,0.0,0,4.9,Kept
APPL-00000306,2024-06-18,June,Spring,2024,221,149,2,169.92,High,14.990000000000007,15,,Kept
APPL-00000307,2024-06-25,June,Summer,2024,208,2,1,29.63,Low,0.9200000000000016,3,,Returned
APPL-00000308,2024-11-14,November,Fall,2024,222,222,1,667.55,Medium,74.17000000000007,10,5.0,Kept
APPL-00000309,2022-02-25,February,Winter,2022,223,93,3,20147.07,No Discount,0.0,0,3.0,Kept
APPL-00000310,2022-03-21,March,Spring,2022,224,223,3,2536.89,No Discount,0.0,0,4.8,Kept
APPL-00000311,2022-04-05,April,Spring,2022,225,65,1,106.68,No Discount,0.0,0,3.9,Kept
APPL-00000312,2022-04-10,April,Spring,2022,226,38,1,132.98,No Discount,0.0,0,4.5,Kept
APPL-00000313,2022-08-06,August,Summer,2022,227,97,2,1550.52,High,136.81000000000006,15,4.0,Returned
APPL-00000314,2022-08-16,August,Summer,2022,224,224,2,1202.3,Low,12.269999999999982,2,4.6,Kept
APPL-00000315,2022-09-08,September,Summer,2022,228,225,3,3715.59,No Discount,0.0,0,3.6,Kept
APPL-00000316,2022-10-27,October,Fall,2022,225,122,2,227.14,Low,5.980000000000004,5,,Kept
APPL-00000317,2022-11-29,November,Fall,2022,229,226,2,1682.28,No Discount,0.0,0,3.7,Kept
APPL-00000318,2022-12-18,December,Fall,2022,230,227,1,753.77,Medium,83.75,10,3.8,Kept
APPL-00000319,2022-12-24,December,Winter,2022,231,228,2,2069.82,Medium,114.99,10,,Kept
APPL-00000320,2023-02-02,February,Winter,2023,232,122,1,123.38,Low,3.820000000000008,3,4.3,Kept
APPL-00000321,2023-03-16,March,Winter,2023,233,229,4,2408.44,Low,18.620000000000005,3,4.5,Kept
APPL-00000322,2023-03-21,March,Spring,2023,223,64,2,182.78,No Discount,0.0,0,3.4,Kept
APPL-00000323,2023-03-25,March,Spring,2023,234,230,1,1016.23,No Discount,0.0,0,,Kept
APPL-00000324,2023-04-03,April,Spring,2023,226,231,2,1241.94,No Discount,0.0,0,4.0,Kept
APPL-00000325,2023-04-06,April,Spring,2023,235,43,6,1468.68,No Discount,0.0,0,,Kept
APPL-00000326,2023-09-16,September,Summer,2023,236,232,1,907.75,No Discount,0.0,0,,Kept
APPL-00000327,2024-01-26,January,Winter,2024,237,172,8,3901.68,No Discount,0.0,0,,Kept
APPL-00000328,2024-02-21,February,Winter,2024,238,233,1,482.6,High,85.16999999999996,15,4.6,Kept
APPL-00000329,2024-06-16,June,Spring,2024,230,234,3,2234.73,No Discount,0.0,0,4.8,Kept
APPL-00000330,2024-07-21,July,Summer,2024,239,30,1,214.34,High,37.829999999999984,15,5.0,Returned
APPL-00000331,2024-09-04,September,Summer,2024,230,235,1,65.07,High,11.480000000000004,15,3.4,Kept
APPL-00000332,2024-09-17,September,Summer,2024,223,102,4,524.92,No Discount,0.0,0,4.3,Returned
APPL-00000333,2024-11-03,November,Fall,2024,232,116,1,74.8,No Discount,0.0,0,4.5,Kept
APPL-00000334,2024-12-07,December,Fall,2024,225,96,1,394.56,No Discount,0.0,0,3.1,Kept
APPL-00000335,2022-01-15,January,Winter,2022,240,166,3,1442.97,Low,25.319999999999997,5,4.2,Kept
APPL-00000336,2022-01-15,January,Winter,2022,241,236,1,861.13,Medium,95.67999999999996,10,4.2,Kept
APPL-00000337,2022-04-03,April,Spring,2022,242,237,1,828.61,Low,16.909999999999968,2,3.7,Kept
APPL-00000338,2022-04-13,April,Spring,2022,243,69,5,6337.6,No Discount,0.0,0,4.3,Exchanged
APPL-00000339,2022-04-13,April,Spring,2022,244,238,1,396.97,No Discount,0.0,0,,Kept
APPL-00000340,2022-05-24,May,Spring,2022,245,68,1,93.88,No Discount,0.0,0,,Kept
APPL-00000341,2022-07-09,July,Summer,2022,246,239,1,1000.31,High,176.52999999999997,15,4.3,Returned
APPL-00000342,2022-07-12,July,Summer,2022,247,240,1,1055.28,No Discount,0.0,0,,Kept
APPL-00000343,2022-09-13,September,Summer,2022,248,241,1,1140.64,Low,60.02999999999997,5,,Kept
APPL-00000344,2022-10-03,October,Fall,2022,249,242,1,1255.2,No Discount,0.0,0,3.4,Kept
APPL-00000345,2022-10-11,October,Fall,2022,250,137,2,2060.54,Low,54.22000000000003,5,4.9,Kept
APPL-00000346,2022-11-21,November,Fall,2022,251,243,1,375.33,High,66.23000000000002,15,4.0,Kept
APPL-00000347,2023-01-24,January,Winter,2023,252,244,1,572.34,No Discount,0.0,0,,Kept
APPL-00000348,2023-05-03,May,Spring,2023,253,245,2,2206.58,No Discount,0.0,0,,Returned
APPL-00000349,2023-09-09,September,Summer,2023,254,246,2,1886.32,No Discount,0.0,0,3.5,Returned
APPL-00000350,2023-11-03,November,Fall,2023,255,166,4,2028.84,No Discount,0.0,0,4.6,Kept
APPL-00000351,2023-12-13,December,Fall,2023,250,247,2,1933.96,Medium,72.77999999999997,7,4.6,Kept
APPL-00000352,2024-01-14,January,Winter,2024,256,248,5,4644.75,Low,28.729999999999905,3,,Kept
APPL-00000353,2024-01-16,January,Winter,2024,257,235,1,68.3,Medium,5.140000000000001,7,3.6,Kept
APPL-00000354,2024-01-21,January,Winter,2024,258,249,5,4717.15,No Discount,0.0,0,,Kept
APPL-00000355,2024-02-20,February,Winter,2024,257,250,2,13264.1,Medium,736.8899999999994,10,4.5,Exchanged
APPL-00000356,2024-03-11,March,Winter,2024,259,251,3,2981.31,No Discount,0.0,0,3.6,Kept
APPL-00000357,2024-06-10,June,Spring,2024,260,252,3,2645.28,Medium,66.37,7,3.4,Kept
APPL-00000358,2024-07-30,July,Summer,2024,261,253,1,120.77,No Discount,0.0,0,4.9,Kept
APPL-00000359,2024-08-08,August,Summer,2024,252,101,2,234.08,Medium,8.809999999999988,7,,Returned
APPL-00000360,2024-09-28,September,Fall,2024,262,254,1,1166.44,No Discount,0.0,0,4.2,Kept
APPL-00000361,2024-09-29,September,Fall,2024,263,255,4,2711.88,Low,13.839999999999918,2,3.3,Kept
APPL-00000362,2024-11-10,November,Fall,2024,245,178,1,280.48,Low,5.71999999999997,2,,Kept
APPL-00000363,2022-01-12,January,Winter,2022,264,256,1,733.68,Low,14.970000000000027,2,3.5,Kept
APPL-00000364,2022-02-14,February,Winter,2022,265,32,1,1260.1,No Discount,0.0,0,4.8,Kept
APPL-00000365,2022-02-25,February,Winter,2022,266,257,1,270.73,Low,8.370000000000005,3,,Kept
APPL-00000366,2022-05-19,May,Spring,2022,266,258,1,1263.68,Low,66.50999999999999,5,4.1,Kept
APPL-00000367,2022-05-31,May,Spring,2022,266,153,1,104.34,No Discount,0.0,0,4.5,Kept
APPL-00000368,2022-06-28,June,Summer,2022,267,259,4,2305.36,No Discount,0.0,0,4.7,Kept
APPL-00000369,2022-08-29,August,Summer,2022,268,75,1,123.51,Medium,13.719999999999985,10,3.9,Kept
APPL-00000370,2022-09-06,September,Summer,2022,269,260,6,2982.12,High,87.71000000000004,15,4.3,Kept
APPL-00000371,2022-10-03,October,Fall,2022,270,178,1,236.04,High,41.66,15,3.7,Kept
APPL-00000372,2022-10-25,October,Fall,2022,271,261,1,741.86,No Discount,0.0,0,3.4,Kept
APPL-00000373,2022-11-19,November,Fall,2022,272,262,3,747.3,Low,5.0800000000000125,2,3.3,Kept
APPL-00000374,2022-12-13,December,Fall,2022,273,263,3,1616.1,No Discount,0.0,0,3.7,Kept
APPL-00000375,2023-03-13,March,Winter,2023,274,264,2,1352.28,Medium,50.88999999999999,7,4.9,Kept
APPL-00000376,2023-03-28,March,Spring,2023,264,265,1,1981.72,No Discount,0.0,0,,Kept
APPL-00000377,2023-04-10,April,Spring,2023,269,266,4,1535.32,High,67.73000000000002,15,,Kept
APPL-00000378,2023-05-11,May,Spring,2023,273,38,1,131.67,No Discount,0.0,0,4.4,Kept
APPL-00000379,2023-05-14,May,Spring,2023,266,56,1,1761.5,Low,92.71000000000004,5,3.8,Kept
APPL-00000380,2023-05-19,May,Spring,2023,275,177,1,553.56,Low,17.120000000000005,3,,Kept
APPL-00000381,2023-06-11,June,Spring,2023,268,21,1,828.47,No Discount,0.0,0,4.4,Kept
APPL-00000382,2023-09-17,September,Summer,2023,276,267,8,3354.16,No Discount,0.0,0,4.8,Kept
APPL-00000383,2023-10-26,October,Fall,2023,273,44,1,115.66,Low,6.090000000000003,5,4.5,Kept
APPL-00000384,2023-11-18,November,Fall,2023,277,26,1,235.76,Medium,17.75,7,3.9,Returned
APPL-00000385,2023-11-24,November,Fall,2023,272,99,2,604.74,No Discount,0.0,0,4.6,Kept
APPL-00000386,2023-12-26,December,Winter,2023,269,235,2,164.74,No Discount,0.0,0,3.8,Kept
APPL-00000387,2024-01-31,January,Winter,2024,278,268,2,1500.86,No Discount,0.0,0,4.7,Returned
APPL-00000388,2024-02-21,February,Winter,2024,279,269,2,1915.8,High,169.04000000000008,15,4.3,Kept
APPL-00000389,2024-04-09,April,Spring,2024,277,99,1,287.5,No Discount,0.0,0,3.7,Kept
APPL-00000390,2024-04-18,April,Spring,2024,277,270,2,2088.44,Low,32.299999999999955,3,4.0,Kept
APPL-00000391,2024-04-21,April,Spring,2024,280,227,2,1718.02,No Discount,0.0,0,3.5,Kept
APPL-00000392,2024-09-04,September,Summer,2024,272,271,2,4090.68,Low,41.74000000000001,2,3.1,Kept
APPL-00000393,2024-10-29,October,Fall,2024,276,150,1,456.51,Low,9.319999999999991,2,3.9,Kept
APPL-00000394,2024-11-23,November,Fall,2024,273,82,1,111.56,Medium,12.399999999999991,10,3.9,Exchanged
APPL-00000395,2022-02-17,February,Winter,2022,281,63,2,1112.06,Low,29.25999999999999,5,,Kept
APPL-00000396,2022-02-24,February,Winter,2022,282,272,1,259.21,Low,8.020000000000039,3,4.8,Kept
APPL-00000397,2022-03-06,March,Winter,2022,283,217,1,1102.09,No Discount,0.0,0,,Kept
APPL-00000398,2022-03-28,March,Spring,2022,284,134,1,279.66,Medium,31.069999999999997,10,4.5,Kept
APPL-00000399,2022-08-12,August,Summer,2022,285,33,1,39.8,Low,1.230000000000004,3,3.8,Kept
APPL-00000400,2022-08-25,August,Summer,2022,286,26,1,231.05,No Discount,0.0,0,,Kept
APPL-00000401,2022-10-06,October,Fall,2022,287,32,1,1331.09,No Discount,0.0,0,3.8,Returned
APPL-00000402,2022-11-07,November,Fall,2022,288,273,3,2303.79,High,135.5200000000001,15,3.3,Kept
APPL-00000403,2022-11-30,November,Fall,2022,282,149,1,104.97,No Discount,0.0,0,,Kept
APPL-00000404,2022-12-01,December,Fall,2022,284,87,1,99.95,Low,3.0900000000000034,3,,Kept
APPL-00000405,2022-12-08,December,Fall,2022,289,274,4,3412.32,Medium,64.20999999999992,7,3.7,Kept
APPL-00000406,2023-07-11,July,Summer,2023,290,258,1,1052.05,High,185.66000000000008,15,3.7,Kept
APPL-00000407,2023-08-01,August,Summer,2023,291,231,5,2708.8,Low,28.50999999999999,5,4.2,Returned
APPL-00000408,2023-08-28,August,Summer,2023,283,165,1,572.01,Low,17.690000000000055,3,3.7,Kept
APPL-00000409,2023-08-31,August,Summer,2023,292,177,1,536.31,Low,28.230000000000015,5,4.3,Kept
APPL-00000410,2023-10-07,October,Fall,2023,291,76,1,106.75,No Discount,0.0,0,,Kept
APPL-00000411,2023-10-28,October,Fall,2023,293,275,2,2310.9,Medium,86.97000000000003,7,4.8,Kept
APPL-00000412,2023-11-15,November,Fall,2023,285,276,2,1005.2,High,88.69999999999993,15,4.7,Kept
APPL-00000413,2023-12-05,December,Fall,2023,294,277,1,907.81,No Discount,0.0,0,3.4,Kept
APPL-00000414,2023-12-11,December,Fall,2023,286,278,2,838.34,No Discount,0.0,0,3.4,Exchanged
APPL-00000415,2024-01-24,January,Winter,2024,295,153,1,90.59,Medium,10.069999999999991,10,4.3,Kept
APPL-00000416,2024-03-28,March,Spring,2024,290,279,2,1002.3,Medium,37.72000000000003,7,,Kept
APPL-00000417,2024-04-12,April,Spring,2024,286,278,2,734.3,Low,11.360000000000014,3,4.9,Kept
APPL-00000418,2024-07-04,July,Summer,2024,296,113,2,1528.78,Medium,84.93000000000006,10,4.8,Kept
APPL-00000419,2024-07-29,July,Summer,2024,284,253,1,129.4,No Discount,0.0,0,3.6,Kept
APPL-00000420,2024-11-25,November,Fall,2024,291,280,1,1140.14,No Discount,0.0,0,4.3,Kept
APPL-00000421,2024-12-15,December,Fall,2024,297,281,1,566.62,Medium,42.64999999999998,7,,Kept
APPL-00000422,2022-02-05,February,Winter,2022,298,282,2,772.58,No Discount,0.0,0,4.8,Kept
APPL-00000423,2022-02-13,February,Winter,2022,299,283,1,923.06,No Discount,0.0,0,,Kept
APPL-00000424,2022-04-01,April,Spring,2022,300,225,2,2385.18,Low,36.88000000000011,3,4.6,Kept
APPL-00000425,2022-05-02,May,Spring,2022,301,284,1,1054.17,No Discount,0.0,0,,Kept
APPL-00000426,2022-05-11,May,Spring,2022,302,285,5,6815.95,No Discount,0.0,0,4.1,Kept
APPL-00000427,2022-06-25,June,Summer,2022,303,90,2,1599.58,Medium,60.200000000000045,7,,Kept
APPL-00000428,2022-06-25,June,Summer,2022,304,129,2,769.78,Low,7.860000000000014,2,,Kept
APPL-00000429,2022-07-20,July,Summer,2022,305,23,2,165.56,No Discount,0.0,0,3.2,Kept
APPL-00000430,2022-09-19,September,Summer,2022,302,3,3,866.58,No Discount,0.0,0,,Kept
APPL-00000431,2022-11-20,November,Fall,2022,306,26,8,1973.28,No Discount,0.0,0,4.8,Kept
APPL-00000432,2023-02-13,February,Winter,2023,307,194,3,3142.23,No Discount,0.0,0,4.2,Kept
APPL-00000433,2023-04-14,April,Spring,2023,308,276,1,571.77,No Discount,0.0,0,3.8,Kept
APPL-00000434,2023-05-12,May,Spring,2023,309,286,1,925.64,No Discount,0.0,0,3.9,Exchanged
APPL-00000435,2023-07-14,July,Summer,2023,310,287,1,788.71,Low,16.09999999999991,2,3.2,Kept
APPL-00000436,2023-11-18,November,Fall,2023,311,288,2,1405.7,High,124.02999999999996,15,,Kept
APPL-00000437,2024-01-07,January,Winter,2024,312,289,1,1078.1,No Discount,0.0,0,,Kept
APPL-00000438,2024-02-25,February,Winter,2024,313,290,2,2058.4,No Discount,0.0,0,3.4,Kept
APPL-00000439,2024-02-27,February,Winter,2024,314,91,1,298.59,No Discount,0.0,0,4.3,Kept
APPL-00000440,2024-05-13,May,Spring,2024,315,153,8,693.84,Medium,6.530000000000001,7,,Kept
APPL-00000441,2024-05-26,May,Spring,2024,316,6,3,249.15,High,14.659999999999997,15,,Kept
APPL-00000442,2024-07-20,July,Summer,2024,303,291,1,7343.13,No Discount,0.0,0,4.9,Kept
APPL-00000443,2024-08-20,August,Summer,2024,302,292,2,70.76,Low,1.0899999999999963,3,4.0,Kept
APPL-00000444,2024-09-01,September,Summer,2024,298,101,3,377.55,No Discount,0.0,0,,Kept
APPL-00000445,2024-10-15,October,Fall,2024,316,123,1,813.59,No Discount,0.0,0,3.0,Kept
APPL-00000446,2022-01-16,January,Winter,2022,317,293,1,1046.91,High,184.75,15,5.0,Kept
APPL-00000447,2022-02-26,February,Winter,2022,318,294,1,645.23,No Discount,0.0,0,,Kept
APPL-00000448,2022-05-14,May,Spring,2022,319,220,1,998.28,Low,20.370000000000005,2,,Kept
APPL-00000449,2022-05-24,May,Spring,2022,320,202,2,12605.64,Low,331.7300000000005,5,,Kept
APPL-00000450,2022-06-22,June,Summer,2022,321,295,1,974.52,High,171.98000000000002,15,4.5,Kept
APPL-00000451,2022-07-16,July,Summer,2022,322,25,2,180.48,Medium,10.03,10,,Kept
APPL-00000452,2022-10-21,October,Fall,2022,323,82,2,219.98,Medium,12.22,10,3.6,Kept
APPL-00000453,2022-11-01,November,Fall,2022,324,43,5,1275.45,No Discount,0.0,0,4.0,Returned
APPL-00000454,2022-11-18,November,Fall,2022,320,22,3,1424.52,No Discount,0.0,0,,Kept
APPL-00000455,2022-11-25,November,Fall,2022,325,87,1,104.95,No Discount,0.0,0,4.5,Exchanged
APPL-00000456,2022-12-12,December,Fall,2022,326,2,3,85.44,No Discount,0.0,0,4.1,Kept
APPL-00000457,2022-12-23,December,Winter,2022,327,96,2,829.82,No Discount,0.0,0,4.0,Kept
APPL-00000458,2022-12-23,December,Winter,2022,324,296,1,6070.9,High,1071.33,15,,Exchanged
APPL-00000459,2023-01-21,January,Winter,2023,328,297,1,750.09,No Discount,0.0,0,3.5,Returned
APPL-00000460,2023-01-28,January,Winter,2023,329,55,1,2565.46,Low,52.36000000000013,2,4.8,Kept
APPL-00000461,2023-02-04,February,Winter,2023,324,298,2,1015.58,No Discount,0.0,0,4.0,Kept
APPL-00000462,2023-04-07,April,Spring,2023,330,272,1,241.64,Low,4.930000000000007,2,,Kept
APPL-00000463,2023-04-15,April,Spring,2023,331,299,1,709.05,High,125.13,15,,Kept
APPL-00000464,2023-05-11,May,Spring,2023,319,91,2,548.74,Low,14.439999999999998,5,3.6,Kept
APPL-00000465,2023-07-16,July,Summer,2023,330,68,1,104.89,No Discount,0.0,0,4.9,Returned
APPL-00000466,2023-10-10,October,Fall,2023,326,300,2,1936.28,Low,50.950000000000045,5,4.6,Kept
APPL-00000467,2023-10-27,October,Fall,2023,326,278,2,772.16,No Discount,0.0,0,,Kept
APPL-00000468,2023-11-12,November,Fall,2023,330,301,2,3942.34,Medium,148.3699999999999,7,3.5,Kept
APPL-00000469,2024-01-10,January,Winter,2024,332,302,1,1173.64,No Discount,0.0,0,4.1,Kept
APPL-00000470,2024-01-13,January,Winter,2024,333,303,2,1802.92,Low,47.44999999999993,5,4.4,Returned
APPL-00000471,2024-02-21,February,Winter,2024,322,304,5,5431.4,No Discount,0.0,0,,Kept
APPL-00000472,2024-04-11,April,Spring,2024,334,82,3,394.62,No Discount,0.0,0,5.0,Kept
APPL-00000473,2024-05-18,May,Spring,2024,329,262,4,940.36,No Discount,0.0,0,,Kept
APPL-00000474,2024-08-27,August,Summer,2024,335,189,1,532.07,Medium,40.04999999999996,7,4.0,Returned
APPL-00000475,2024-10-23,October,Fall,2024,326,189,1,542.07,No Discount,0.0,0,4.8,Kept
APPL-00000476,2022-04-22,April,Spring,2022,336,75,1,126.48,No Discount,0.0,0,,Returned
APPL-00000477,2022-06-07,June,Spring,2022,337,305,1,557.54,No Discount,0.0,0,4.4,Kept
APPL-00000478,2022-06-14,June,Spring,2022,338,272,1,245.02,No Discount,0.0,0,3.4,Kept
APPL-00000479,2022-06-25,June,Summer,2022,339,144,1,126.38,Low,6.650000000000006,5,3.5,Kept
APPL-00000480,2022-07-08,July,Summer,2022,340,306,3,1259.94,No Discount,0.0,0,,Kept
APPL-00000481,2022-07-19,July,Summer,2022,341,307,2,1975.1,Medium,109.73000000000002,10,,Kept
APPL-00000482,2022-08-03,August,Summer,2022,342,235,1,73.44,Low,2.269999999999996,3,,Returned
APPL-00000483,2022-08-20,August,Summer,2022,343,65,2,207.02,No Discount,0.0,0,,Kept
APPL-00000484,2022-09-03,September,Summer,2022,344,308,3,1769.97,High,104.12,15,,Kept
APPL-00000485,2022-10-23,October,Fall,2022,337,309,4,5243.56,Low,40.53999999999997,3,4.5,Kept
APPL-00000486,2022-12-08,December,Fall,2022,345,15,1,28.94,Low,1.5199999999999996,5,,Kept
APPL-00000487,2023-04-05,April,Spring,2023,339,5,1,828.04,No Discount,0.0,0,3.5,Kept
APPL-00000488,2023-04-06,April,Spring,2023,346,23,4,295.32,Low,3.890000000000001,5,4.5,Kept
APPL-00000489,2023-04-10,April,Spring,2023,339,5,5,3591.6,Medium,79.80999999999995,10,,Kept
APPL-00000490,2023-09-09,September,Summer,2023,347,135,1,253.94,Low,13.360000000000014,5,3.8,Kept
APPL-00000491,2023-10-14,October,Fall,2023,348,310,1,882.32,Medium,98.02999999999996,10,3.8,Kept
APPL-00000492,2023-11-05,November,Fall,2023,349,311,1,515.41,Medium,38.79000000000008,7,,Kept
APPL-00000493,2023-12-12,December,Fall,2023,350,306,1,357.82,High,63.150000000000034,15,4.3,Returned
APPL-00000494,2023-12-26,December,Winter,2023,336,142,2,1604.54,No Discount,0.0,0,,Returned
APPL-00000495,2024-03-06,March,Winter,2024,339,30,1,233.09,No Discount,0.0,0,4.6,Kept
APPL-00000496,2024-04-01,April,Spring,2024,351,312,1,875.56,Medium,65.90000000000009,7,,Kept
